plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_1293516182,Cinderford - Crumpmeadow (STW),wastewater_plant,51.822902,-2.515508,NODE_364550.180000_214307.010000,373.47
WTW_way_1293614034,Plymouth Central Wastewater Treatment Works,wastewater_plant,50.3667182,-4.1138502,NODE_250109.970000_54101.330000,360.38
WTW_way_1293981194,Melton Ross STW,wastewater_plant,53.580792,-0.387523,NODE_506413.410000_410482.020000,446.77
WTW_way_1293982784,Llwyngwril WwTW,wastewater_plant,52.6634883,-4.0925877,NODE_258211.800000_309323.470000,368.14
WTW_way_1293984052,Belsay STW,wastewater_plant,55.1034484,-1.8376604,NODE_410001.469600_578834.225700,457.44
WTW_way_1293984468,Abbotts Morton (STW),wastewater_plant,52.1954929,-1.9517979,NODE_403794.350000_255095.810000,431.78
WTW_way_1293992805,Wigston Parva (STW),wastewater_plant,52.505456,-1.3171343,NODE_446200.940000_290327.680000,454.11
WTW_way_1293993112,South Kilworth (STW),wastewater_plant,52.4268323,-1.1115961,NODE_460581.280000_281044.710000,316.82
WTW_way_1294484110,Kelstedge (STW),wastewater_plant,53.1670036,-1.4976415,NODE_433528.880000_363743.110000,342.59
WTW_way_1294484556,Strensham Intake (STW),wastewater_plant,52.0544666,-2.1233611,NODE_391910.850000_239686.340000,296.75
WTW_way_1294525398,Fulking WTW,wastewater_plant,50.8913134,-0.2298495,NODE_524700.290000_111218.570000,488.93
WTW_way_1294570760,Chawston-Wyboston STW,wastewater_plant,52.1921832,-0.2979118,NODE_516697.500000_256402.240000,298.57
WTW_way_1294571228,Drayton Parslow STW,wastewater_plant,51.9503919,-0.7664785,NODE_485250.400000_228968.800000,460.86
WTW_way_1294583073,Cock Clarks Hackmans Lane WwTW,wastewater_plant,51.6934369,0.6219865,NODE_581332.750000_202461.030000,202.84
WTW_way_1294583822,Blaxhall STW,wastewater_plant,52.1694207,1.4714739,NODE_637217.000000_257986.430000,270.49
WTW_way_1294684612,Easton STW (Suffolk),wastewater_plant,52.1769527,1.339214,NODE_628544.540000_258238.770000,248.6
WTW_way_1294685351,Fritton School Lane STW,wastewater_plant,52.4870453,1.2750758,NODE_622543.760000_292717.030000,85.57
WTW_way_1294703217,Unnamed Facility (1294703217),water_works,57.6585649,-7.2344682,NODE_87726.280000_875567.110000,376.64
WTW_way_1296567752,Latton Water Treatment Works,water_works,51.6700417,-1.8846429,NODE_408017.000000_196778.950000,66.31
WTW_way_1298093034,Little Bull Lane Wastewater Plant,wastewater_plant,50.9272035,-1.2059887,NODE_456184.420000_114460.180000,287.26
WTW_way_1298125680,Ampress Water Treatment Works,water_works,50.7725763,-1.5473244,NODE_432138.750000_97135.710000,128.73
WTW_way_1299694545,Unnamed Facility (1299694545),water_works,52.1861373,0.988434,NODE_604278.220000_258207.330000,235.55
WTW_way_1299898991,Lomond Hills Water Treatment Plant,water_works,56.2174531,-3.2454075,NODE_322856.700000_703697.930000,234.99
WTW_way_1300764875,Unnamed Facility (1300764875),wastewater_plant,51.026082,-0.220223,NODE_525370.010000_126604.850000,469.07
WTW_way_1302604999,Pumping Station,wastewater_plant,57.443056,-4.2396909,NODE_265456.530000_841472.440000,226.15
WTW_way_1302605017,Pumping Station,wastewater_plant,57.4523302,-4.2157444,NODE_267165.140000_842005.060000,390.55
WTW_way_1302717931,North Keswick Waste Water Treatment Works (marine transfer),wastewater_plant,57.4927434,-4.2394191,NODE_266088.880000_847281.640000,404.94
WTW_way_1302913643,Unnamed Facility (1302913643),water_works,55.9991414,-4.3302479,NODE_254560.390000_681200.380000,353.81
WTW_way_1302913644,Unnamed Facility (1302913644),water_works,55.9996149,-4.3307316,NODE_254560.390000_681200.380000,293.97
WTW_way_1302913724,Unnamed Facility (1302913724),water_works,55.997114,-4.3272903,NODE_255206.790000_680294.140000,468.4
WTW_way_1302914788,Unnamed Facility (1302914788),water_works,56.1040158,-4.3803341,NODE_251871.000000_693087.000000,433.88
WTW_way_1302992348,Unnamed Facility (1302992348),water_works,56.0645951,-4.3663976,NODE_253074.150000_687941.000000,454.13
WTW_way_1303349105,Balmichael Water Treatment Works,wastewater_plant,55.538744,-5.2876053,NODE_192658.400000_631855.840000,279.46
WTW_way_1303356693,Pumping Station,wastewater_plant,57.4996518,-4.1195199,NODE_272697.810000_847427.320000,387.2
WTW_way_1304626450,Unnamed Facility (1304626450),wastewater_plant,50.3150777,-5.027334,NODE_184760.650000_50641.800000,228.6
WTW_way_1305221361,Unnamed Facility (1305221361),wastewater_plant,51.035495,-0.2014322,NODE_525791.240000_127774.290000,411.13
WTW_way_1305453888,Unnamed Facility (1305453888),wastewater_plant,55.6993061,-3.8590982,NODE_283542.070000_646715.760000,292.05
WTW_way_1305997737,Pumping Station,wastewater_plant,57.4851973,-4.206363,NODE_268221.980000_845952.380000,404.22
WTW_way_1307855184,Unnamed Facility (1307855184),wastewater_plant,51.1081342,-0.4716546,NODE_507096.900000_135539.400000,113.53
WTW_way_1309955609,Unnamed Facility (1309955609),water_works,51.5159545,-2.6239117,NODE_357094.120000_180037.770000,343.37
WTW_way_1310917013,Letham Grange Wastewater Treatment Works,wastewater_plant,56.5990392,-2.6147659,NODE_362427.700000_745478.880000,103.79
WTW_way_1311506032,Unnamed Facility (1311506032),wastewater_plant,53.3126147,-4.6469382,NODE_223769.650000_383227.870000,442.11
WTW_way_1311626528,Pumping Station,wastewater_plant,57.5771982,-3.8140854,NODE_291840.270000_855977.670000,458.96
WTW_way_1311765053,Berwick WTW,wastewater_plant,50.8395892,0.1709533,NODE_552982.390000_106707.030000,32.8
WTW_way_1311959279,Daw Lane Wastewater Treatment Works,wastewater_plant,53.6329952,-1.539042,NODE_430579.420000_415241.380000,18.79
WTW_way_1314719712,Halkirk Wastewater Treatment Works,wastewater_plant,58.5170756,-3.4777156,NODE_314060.990000_959652.450000,78.87
WTW_way_1316729295,Taleford Villas STW Taleford,wastewater_plant,50.7651749,-3.2866428,NODE_309725.020000_96931.130000,368.8
WTW_way_1316935091,Bishampton (STW),wastewater_plant,52.1648452,-2.0134128,NODE_399239.410000_252033.970000,202.65
WTW_way_1318065415,Unnamed Facility (1318065415),wastewater_plant,53.9964887,-1.5817233,NODE_427199.050000_455503.060000,367.99
WTW_way_1321580480,Unnamed Facility (1321580480),wastewater_plant,51.9880496,-2.1652055,NODE_388713.260000_232281.660000,100.1
WTW_way_1327048144,Unnamed Facility (1327048144),wastewater_plant,57.0706055,-2.7672845,NODE_353752.650000_797985.410000,177.09
WTW_way_1328851887,Unnamed Facility (1328851887),wastewater_plant,52.8089799,-2.8193822,NODE_344776.440000_323740.130000,109.65
WTW_way_1328907213,Loggerheads,wastewater_plant,53.155727,-3.200512,NODE_319641.570000_362347.610000,429.01
WTW_way_1333297348,Unnamed Facility (1333297348),wastewater_plant,51.0866837,-1.2854759,NODE_449914.300000_132279.160000,250.42
WTW_way_1335032674,Unnamed Facility (1335032674),wastewater_plant,53.3893417,-4.5247622,NODE_232322.980000_391119.000000,155.88
WTW_way_1338966701,Unnamed Facility (1338966701),wastewater_plant,55.0393056,-3.8300248,NODE_283417.900000_573412.880000,357.63
WTW_way_1339210704,Unnamed Facility (1339210704),wastewater_plant,57.5447267,-2.3363321,NODE_380303.460000_850892.130000,470.66
WTW_way_1341263180,Unnamed Facility (1341263180),wastewater_plant,54.2510427,-3.2601927,NODE_317984.510000_484988.570000,327.36
WTW_way_1342471746,Llanarth WwTW,wastewater_plant,51.7918321,-2.9049461,NODE_337663.640000_210306.930000,433.8
WTW_way_1344827550,Unnamed Facility (1344827550),wastewater_plant,51.2219068,-2.9862025,NODE_331350.580000_147247.600000,222.07
WTW_way_1348040204,Unnamed Facility (1348040204),wastewater_plant,57.2557736,-4.4963847,NODE_249378.660000_821323.520000,251.9
WTW_way_1348683228,Tonbridge Water Treatment Works,water_works,51.1952055,0.2708827,NODE_558898.300000_146499.550000,140.02
WTW_way_1348683229,Unnamed Facility (1348683229),water_works,51.1949305,0.2710098,NODE_558898.300000_146499.550000,145.3
WTW_way_1348683230,Unnamed Facility (1348683230),water_works,51.1948031,0.2712525,NODE_558898.300000_146499.550000,140.01
WTW_way_1349100468,Etal Sewage Works,wastewater_plant,55.6489713,-2.1190352,NODE_392626.620000_639563.140000,66.77
WTW_way_1349170897,Unnamed Facility (1349170897),wastewater_plant,52.6546625,-0.4615734,NODE_504287.620000_307812.150000,397.91
WTW_way_1349587565,Unnamed Facility (1349587565),wastewater_plant,52.7581925,-2.5450973,NODE_363240.260000_317802.490000,191.35
WTW_way_1349954537,Unnamed Facility (1349954537),water_works,51.1817631,0.8549369,NODE_599633.790000_146710.510000,333.1
WTW_way_1350054344,RAF Fairford Sewage Treatment Works,wastewater_plant,51.6976627,-1.7662945,NODE_416320.100000_200396.220000,496.55
WTW_way_1350707169,Unnamed Facility (1350707169),wastewater_plant,56.5372673,-3.4704084,NODE_309528.510000_739579.500000,285.61
WTW_way_1351671237,Unnamed Facility (1351671237),water_works,54.530319,-1.7958539,NODE_413304.310000_515060.530000,38.5
WTW_way_1352183275,Unnamed Facility (1352183275),water_works,55.6906156,-6.2236713,NODE_134780.510000_651800.660000,434.99
WTW_way_1352309180,Unnamed Facility (1352309180),water_works,55.6375192,-6.193625,NODE_135868.430000_646006.060000,368.85
WTW_way_1353116275,Unnamed Facility (1353116275),wastewater_plant,53.2337173,-4.4662555,NODE_235781.400000_373623.530000,293.62
WTW_way_1353356687,Unnamed Facility (1353356687),wastewater_plant,53.2981802,-4.615873,NODE_225933.930000_380864.330000,290.88
WTW_way_1353408925,Unnamed Facility (1353408925),water_works,55.8400332,-6.1206407,NODE_142093.960000_668418.430000,30.48
WTW_way_1353408930,Unnamed Facility (1353408930),wastewater_plant,55.8437229,-6.1197875,NODE_142093.960000_668418.430000,440.69
WTW_way_1354651307,Unnamed Facility (1354651307),wastewater_plant,51.7241228,0.1356019,NODE_547639.870000_204848.240000,137.17
WTW_way_1354952397,Unnamed Facility (1354952397),water_works,55.7634583,-6.1649769,NODE_139086.960000_660311.090000,339.01
WTW_way_1355131918,Unnamed Facility (1355131918),water_works,55.7670691,-6.1685453,NODE_139086.960000_660311.090000,499.25
WTW_way_1355234553,Unnamed Facility (1355234553),water_works,55.7619909,-6.1649023,NODE_139086.960000_660311.090000,464.43
WTW_way_1356160642,Unnamed Facility (1356160642),water_works,51.4202803,-1.0844433,NODE_463562.870000_169508.160000,211.9
WTW_way_1358095808,Barskimming WTW Works,wastewater_plant,55.4990877,-4.389413,NODE_249365.270000_625251.970000,253.35
WTW_way_1358320913,Unnamed Facility (1358320913),water_works,55.7112013,-6.4191282,NODE_122328.370000_655678.880000,452.13
WTW_way_1359570505,Unnamed Facility (1359570505),wastewater_plant,58.0134197,-4.4035302,NODE_258154.870000_905114.350000,122.37
WTW_way_1360415389,Unnamed Facility (1360415389),wastewater_plant,55.8763931,-5.4108612,NODE_186963.160000_669903.550000,283.37
WTW_way_1360876368,CSG Botley,wastewater_plant,50.9173522,-1.2899412,NODE_449868.030000_113733.390000,418.32
WTW_way_1361986031,Unnamed Facility (1361986031),water_works,51.0398985,1.0204986,NODE_611840.790000_131072.460000,6.42
WTW_way_1362051912,Langham Water Treatment Works,water_works,51.968671,0.9352291,NODE_601498.770000_234299.000000,308.59
WTW_way_1365800725,Willop Depot,water_works,51.039594,1.0200166,NODE_611840.790000_131072.460000,48.84
WTW_way_1366174762,Pulloxhill WTW,wastewater_plant,51.9901709,-0.4285577,NODE_508109.970000_233441.190000,175.91
WTW_way_1368484620,Unnamed Facility (1368484620),wastewater_plant,51.5609873,-2.8138927,NODE_343778.130000_185021.110000,105.33
WTW_way_1368484621,Unnamed Facility (1368484621),wastewater_plant,51.5612363,-2.814069,NODE_343778.130000_185021.110000,113.33
WTW_way_1369211874,Bettws Gwerfil Goch (Sw Of Ruthin) WwTW,wastewater_plant,53.0061151,-3.4450683,NODE_303166.050000_346442.110000,55.99
WTW_way_1375361070,Unnamed Facility (1375361070),water_works,55.7977889,-3.9842674,NODE_275662.380000_658041.070000,207.35
WTW_way_1376856621,Unnamed Facility (1376856621),water_works,51.264617,-0.545472,NODE_501616.950000_152826.810000,111.28
WTW_way_1383323751,Hebden Sewage Treatment Works,wastewater_plant,54.0559526,-1.9601401,NODE_402592.200000_462251.160000,119.0
WTW_way_1383323755,Beamsley Sewage Treatment Works,wastewater_plant,53.9671901,-1.8849118,NODE_407451.510000_452084.070000,331.05
WTW_way_1383334809,Starbotton Sewage Treatment Works,wastewater_plant,54.1686184,-2.0764084,NODE_394896.000000_474686.060000,225.72
WTW_way_1388014249,Unnamed Facility (1388014249),wastewater_plant,51.4750058,-3.2787647,NODE_310952.130000_176153.480000,423.69
WTW_way_1388476273,Gt Bealings-Boot St STW,wastewater_plant,52.0954324,1.2506373,NODE_623017.830000_249331.780000,347.05
WTW_way_1388504209,Bretford (STW),wastewater_plant,52.3899064,-1.3732528,NODE_443170.020000_277051.020000,421.03
WTW_way_1388511681,Bromsberrow (STW),wastewater_plant,51.9958874,-2.3771944,NODE_374102.330000_233602.860000,497.01
WTW_way_1388512689,Aston Ingham (STW),wastewater_plant,51.9114235,-2.4590203,NODE_368282.210000_223592.770000,288.39
WTW_way_1388517292,Longdon Works (STW),wastewater_plant,52.0259318,-2.2343287,NODE_384104.110000_236553.970000,162.67
WTW_way_1388718093,Eastnor (STW),wastewater_plant,52.0273196,-2.3770321,NODE_374139.560000_236584.110000,92.79
WTW_way_1388753656,Llynfaes WwTW,wastewater_plant,53.2765161,-4.383771,NODE_241262.240000_377972.460000,210.66
WTW_way_1388754820,Boduan WwTW,wastewater_plant,52.9185707,-4.5182071,NODE_230871.250000_338401.220000,262.31
WTW_way_1388758176,Lee Moor STW Lee Moor,wastewater_plant,50.4371242,-4.011211,NODE_257173.620000_61600.200000,104.26
WTW_way_1388758576,Meavy STW Dousland,wastewater_plant,50.4858366,-4.0608925,NODE_253640.320000_67160.560000,255.6
WTW_way_1388773454,Cropthorne Heath (STW),wastewater_plant,52.1021357,-2.0160449,NODE_399483.420000_244837.040000,486.94
WTW_way_1389559493,Unnamed Facility (1389559493),water_works,56.8128295,-5.1029411,NODE_210697.230000_773567.080000,235.21
WTW_way_1390046499,Rushton WwTW Eaton Lane,wastewater_plant,53.1794573,-2.6417716,NODE_357103.780000_365142.470000,265.83
WTW_way_1390047723,Ogden Lane WwTW,wastewater_plant,53.6065177,-2.0733111,NODE_395262.820000_412275.250000,59.17
WTW_way_1390070468,Seckar/STW,wastewater_plant,54.3146483,-2.1799735,NODE_388218.810000_490940.070000,188.68
WTW_way_1390072675,Llanelidan WwTW,wastewater_plant,53.0431757,-3.3318588,NODE_310715.180000_350154.830000,235.86
WTW_way_1390082624,Llan Penmachno STW,wastewater_plant,53.045472,-3.7982224,NODE_279500.530000_351315.770000,46.59
WTW_way_1390090160,Coundmoor (STW),wastewater_plant,52.6206495,-2.6603274,NODE_355064.900000_302378.580000,492.83
WTW_way_1390128167,Aldford WwTW,wastewater_plant,53.1295859,-2.8662903,NODE_342383.340000_359141.990000,442.45
WTW_way_1390376873,Sambrook (STW),wastewater_plant,52.8113949,-2.4267306,NODE_371628.930000_323671.440000,342.45
WTW_way_1390532302,Aston On Clun (STW),wastewater_plant,52.4276148,-2.8955144,NODE_339180.940000_281152.150000,294.85
WTW_way_1390532912,Longnor - Vineyard Cottages (STW),wastewater_plant,52.5993915,-2.7565354,NODE_348664.780000_300340.150000,218.06
WTW_way_1390651157,Betws Garmon WwTW,wastewater_plant,53.0885837,-4.1773815,NODE_254252.200000_356730.170000,84.84
WTW_way_1390779987,Basildon Park WwTW,wastewater_plant,51.4976757,-1.1148766,NODE_461956.650000_178235.610000,475.99
WTW_way_1391541460,Shirburn WwTW,wastewater_plant,51.6607541,-0.9994002,NODE_469175.560000_196323.300000,150.87
WTW_way_1391564264,Blakedown (STW),wastewater_plant,52.4019444,-2.1880087,NODE_387001.220000_278148.040000,314.91
WTW_way_1391622364,Dymock (STW),wastewater_plant,51.9789729,-2.4343124,NODE_370486.400000_231381.330000,253.38
WTW_way_1391649283,Burwash Common WTW,wastewater_plant,50.9807806,0.3614333,NODE_565505.460000_122655.500000,384.5
WTW_way_1391775932,Thorpe Morieux-Post Office STW,wastewater_plant,52.1469024,0.8376968,NODE_593912.230000_253323.610000,465.15
WTW_way_1391780452,Woodham Walter STW,wastewater_plant,51.7363249,0.6216477,NODE_581123.000000_207139.400000,291.5
WTW_way_1391782267,Three Oaks WTW,wastewater_plant,50.8989098,0.6081475,NODE_583544.260000_114344.070000,73.33
WTW_way_1392070814,Earl Soham STW,wastewater_plant,52.2175072,1.2669981,NODE_623225.450000_262705.180000,44.57
WTW_way_1392201725,Little Bealings STW,wastewater_plant,52.0841103,1.247389,NODE_622363.600000_247659.150000,286.67
WTW_way_1392305230,Mendham STW,wastewater_plant,52.3989761,1.3356796,NODE_627015.290000_283366.610000,249.35
WTW_way_1392311465,Flixton-Buck Plant STW,wastewater_plant,52.4337227,1.3931528,NODE_630590.880000_287527.070000,398.24
WTW_way_1392312097,Upton (Peterborough) STW,wastewater_plant,52.5907468,-0.3705707,NODE_510394.760000_300018.690000,449.82
WTW_way_1392719083,Gissing Burston Road WwTW,wastewater_plant,52.4193674,1.154682,NODE_614761.820000_284778.230000,156.34
WTW_way_1392720998,Owston (STW),wastewater_plant,52.6658264,-0.8555286,NODE_477433.720000_308443.890000,270.68
WTW_way_1393518052,Wixoe STW,wastewater_plant,52.0569943,0.5068048,NODE_571911.620000_242695.180000,124.77
WTW_way_1393572317,Unnamed Facility (1393572317),wastewater_plant,50.9557294,-3.3421356,NODE_305839.110000_118466.800000,241.69
WTW_way_1393665027,Unnamed Facility (1393665027),wastewater_plant,54.6547445,-2.5377294,NODE_365377.130000_528516.350000,466.38
WTW_way_1393797423,Wilson (STW),wastewater_plant,52.8229728,-1.3979393,NODE_440919.930000_325006.190000,328.79
WTW_way_1393872670,Lysways Lane (STW),wastewater_plant,52.7185628,-1.8638532,NODE_409305.520000_313534.760000,94.46
WTW_way_1394406322,Unnamed Facility (1394406322),water_works,51.0068151,-1.3282027,NODE_447133.910000_123159.890000,140.79
WTW_way_1394406323,Unnamed Facility (1394406323),water_works,51.0068149,-1.3288301,NODE_447133.910000_123159.890000,115.09
WTW_way_1394406324,Unnamed Facility (1394406324),water_works,51.0072273,-1.3255279,NODE_447133.910000_123159.890000,320.64
WTW_way_1394406325,Unnamed Facility (1394406325),water_works,51.0063554,-1.324349,NODE_447133.910000_123159.890000,370.61
WTW_way_1394406328,Unnamed Facility (1394406328),water_works,51.005207,-1.3232567,NODE_447133.910000_123159.890000,450.24
WTW_way_1394483249,Unnamed Facility (1394483249),water_works,50.9991464,-1.3362213,NODE_446631.900000_122133.940000,274.7
WTW_way_1394931337,Mendlesham-Wash La HSW WwTW,wastewater_plant,52.2410661,1.0833452,NODE_610296.120000_264886.600000,326.62
WTW_way_1394974057,Skeyton HSW WwTW,wastewater_plant,52.7914796,1.3233132,NODE_624220.340000_326786.080000,82.8
WTW_way_1395930507,Woodton STW,wastewater_plant,52.4924612,1.3872816,NODE_629791.830000_293686.330000,254.41
WTW_way_1396191268,Llowes WwTW,wastewater_plant,52.0662951,-3.1785593,NODE_319572.750000_241425.910000,287.23
